"hour","Gage_ft","Discharge_cfs","Discharge_ls"
1995-03-23 12:00:00,0.532,0.9444,26.7424
1995-03-23 15:00:00,0.516,0.8764,24.8168
1995-03-23 18:00:00,0.501,0.8153,23.0867
1995-03-23 21:00:00,0.486,0.7568,21.4302
1995-03-24,0.473,0.7082,20.054
1995-03-24 05:00:00,0.451,0.6302,17.8452
1995-03-24 11:00:00,0.431,0.5639,15.9678
1995-03-24 18:00:00,0.417,0.5201,14.7276
1995-03-25,0.402,0.4755,13.4646
1995-03-25 05:00:00,0.388,0.436,12.3461
1995-03-25 12:00:00,0.378,0.409,11.5816
1995-03-25 18:00:00,0.369,0.3855,10.9161
1995-03-26,0.361,0.3654,10.347
1995-03-26 05:00:00,0.351,0.3411,9.6589
1995-03-26 11:00:00,0.343,0.3224,9.1293
1995-03-26 18:00:00,0.337,0.3087,8.7414
1995-03-27,0.331,0.2954,8.3648
1995-03-27 05:00:00,0.324,0.2804,7.94
1995-03-27 11:00:00,0.32,0.272,7.7022
1995-03-27 18:00:00,0.319,0.2699,7.6427
1995-03-28,0.316,0.2637,7.4671
1995-03-28 05:00:00,0.312,0.2556,7.2378
1995-03-28 11:00:00,0.308,0.2477,7.0141
1995-03-28 14:00:00,0.306,0.2437,6.9008
1995-03-28 18:00:00,0.309,0.2496,7.0679
1995-03-28 21:00:00,0.308,0.2477,7.0141
1995-03-28 22:00:00,0.308,0.2477,7.0141
1995-03-29,0.306,0.2437,6.9008
1995-03-29 06:00:00,0.304,0.2399,6.7932
1995-03-29 11:00:00,0.3,0.2322,6.5752
1995-03-29 13:00:00,0.3,0.2322,6.5752
1995-03-29 15:00:00,0.303,0.2379,6.7366
1995-03-29 17:00:00,0.309,0.2496,7.0679
1995-03-29 20:00:00,0.314,0.2596,7.351
1995-03-30,0.315,0.2617,7.4105
1995-03-30 05:00:00,0.312,0.2556,7.2378
1995-03-30 12:00:00,0.308,0.2477,7.0141
1995-03-30 18:00:00,0.305,0.2418,6.847
1995-03-31,0.301,0.2341,6.629
1995-03-31 05:00:00,0.298,0.2284,6.4676
1995-03-31 11:00:00,0.296,0.2247,6.3628
1995-03-31 18:00:00,0.299,0.2303,6.5214
1995-04-01,0.3,0.2322,6.5752
1995-04-01 05:00:00,0.295,0.2228,6.309
1995-04-01 11:00:00,0.292,0.2173,6.1532
1995-04-01 17:00:00,0.287,0.2083,5.8984
1995-04-02,0.283,0.2013,5.7002
1995-04-02 05:00:00,0.28,0.1961,5.5529
1995-04-02 11:00:00,0.276,0.1893,5.3604
1995-04-02 17:00:00,0.275,0.1876,5.3122
1995-04-03,0.272,0.1827,5.1735
1995-04-03 05:00:00,0.266,0.173,4.8988
1995-04-03 12:00:00,0.263,0.1682,4.7629
1995-04-03 17:00:00,0.26,0.1636,4.6326
1995-04-04,0.26,0.1636,4.6326
1995-04-04 05:00:00,0.259,0.162,4.5873
1995-04-04 11:00:00,0.259,0.162,4.5873
1995-04-04 17:00:00,0.259,0.162,4.5873
1995-04-04 22:00:00,0.259,0.162,4.5873
1995-04-05,0.255,0.156,4.4174
1995-04-05 02:00:00,0.248,0.1457,4.1258
1995-04-05 05:00:00,0.241,0.1358,3.8454
1995-04-05 07:00:00,0.244,0.14,3.9644
1995-04-05 08:00:00,0.246,0.1428,4.0436
1995-04-05 11:00:00,0.247,0.1443,4.0861
1995-04-05 14:00:00,0.242,0.1372,3.8851
1995-04-05 18:00:00,0.238,0.2635,7.4615
1995-04-05 19:00:00,0.228,0.1186,3.3584
1995-04-05 20:00:00,0.222,0.1111,3.146
1995-04-05 21:00:00,0.235,0.2555,7.235
1995-04-05 23:00:00,0.238,0.1317,3.7293
1995-04-06,0.235,0.1277,3.6161
1995-04-06 01:00:00,0.231,0.1224,3.466
1995-04-06 02:00:00,0.23,0.1211,3.4292
1995-04-06 03:00:00,0.2345,0.254,7.1925
1995-04-06 04:00:00,0.234,0.1264,3.5792
1995-04-06 05:00:00,0.232,0.1237,3.5028
1995-04-06 06:00:00,0.235,0.1277,3.6161
1995-04-06 08:00:00,0.235,0.1277,3.6161
1995-04-06 10:00:00,0.238,0.1317,3.7293
1995-04-06 11:00:00,0.241,0.1358,3.8454
1995-04-06 12:00:00,0.236,0.129,3.6529
1995-04-06 14:00:00,0.233,0.125,3.5396
1995-04-06 17:00:00,0.229,0.1199,3.3952
1995-04-06 20:00:00,0.228,0.1186,3.3584
1995-04-07,0.227,0.1173,3.3216
1995-04-07 05:00:00,0.224,0.1135,3.214
1995-04-07 11:00:00,0.225,0.1148,3.2508
1995-04-07 18:00:00,0.225,0.1148,3.2508
1995-04-08,0.223,0.1123,3.18
1995-04-08 05:00:00,0.22,0.1086,3.0752
1995-04-08 12:00:00,0.219,0.1074,3.0412
1995-04-08 17:00:00,0.22,0.1086,3.0752
1995-04-09,0.22,0.1086,3.0752
1995-04-09 05:00:00,0.218,0.1062,3.0072
1995-04-09 11:00:00,0.218,0.1062,3.0072
1995-04-09 17:00:00,0.218,0.1062,3.0072
1995-04-10,0.216,0.1039,2.9421
1995-04-10 05:00:00,0.212,0.0992,2.809
1995-04-10 11:00:00,0.213,0.1004,2.843
1995-04-10 12:00:00,0.213,0.1004,2.843
1995-04-10 18:00:00,0.212,0.0992,2.809
1995-04-11,0.212,0.0992,2.809
1995-04-11 05:00:00,0.211,0.0981,2.7779
1995-04-11 12:00:00,0.209,0.0958,2.7127
1995-04-11 15:00:00,0.216,0.1039,2.9421
1995-04-11 17:00:00,0.221,0.1099,3.112
1995-04-11 19:00:00,0.222,0.1111,3.146
1995-04-12,0.224,0.1135,3.214
1995-04-12 05:00:00,0.223,0.1123,3.18
1995-04-12 11:00:00,0.22,0.1086,3.0752
1995-04-12 18:00:00,0.219,0.1074,3.0412
1995-04-13,0.218,0.1062,3.0072
1995-04-13 01:00:00,0.2235,0.2259,6.3968
1995-04-13 02:00:00,0.242,0.1372,3.8851
1995-04-13 03:00:00,0.251,0.15,4.2475
1995-04-13 05:00:00,0.268,0.1762,4.9894
1995-04-13 06:00:00,0.279,0.1944,5.5048
1995-04-13 08:00:00,0.294,0.221,6.258
1995-04-13 10:00:00,0.305,0.2418,6.847
1995-04-13 11:00:00,0.318,0.2678,7.5832
1995-04-13 13:00:00,0.335,0.3043,8.6168
1995-04-13 14:00:00,0.354,0.3483,9.8627
1995-04-13 16:00:00,0.368,0.383,10.8453
1995-04-13 17:00:00,0.377,0.4063,11.5051
1995-04-13 19:00:00,0.387,0.4332,12.2668
1995-04-13 21:00:00,0.396,0.4583,12.9776
1995-04-13 22:00:00,0.404,0.4813,13.6289
1995-04-14,0.407,0.4901,13.8781
1995-04-14 01:00:00,0.408,0.4931,13.963
1995-04-14 04:00:00,0.409,0.496,14.0451
1995-04-14 05:00:00,0.407,0.4901,13.8781
1995-04-14 09:00:00,0.4,0.4697,13.3004
1995-04-14 12:00:00,0.392,0.4471,12.6604
1995-04-14 15:00:00,0.386,0.4305,12.1904
1995-04-14 18:00:00,0.379,0.4116,11.6552
1995-04-14 21:00:00,0.373,0.3958,11.2078
1995-04-15,0.367,0.3804,10.7717
1995-04-15 05:00:00,0.351,0.3411,9.6589
1995-04-15 11:00:00,0.34,0.3155,8.934
1995-04-15 18:00:00,0.332,0.2976,8.4271
1995-04-16,0.326,0.2846,8.059
1995-04-16 05:00:00,0.317,0.2658,7.5266
1995-04-16 12:00:00,0.309,0.2496,7.0679
1995-04-16 18:00:00,0.301,0.2341,6.629
1995-04-17,0.293,0.2192,6.207
1995-04-17 06:00:00,0.285,0.2048,5.7993
1995-04-17 10:00:00,0.282,0.1996,5.652
1995-04-17 12:00:00,0.282,0.1996,5.652
1995-04-17 14:00:00,0.292,0.2173,6.1532
1995-04-17 16:00:00,0.297,0.2266,6.4166
1995-04-17 18:00:00,0.299,0.2303,6.5214
1995-04-17 21:00:00,0.302,0.236,6.6828
1995-04-18,0.303,0.2379,6.7366
1995-04-18 04:00:00,0.301,0.2341,6.629
1995-04-18 09:00:00,0.296,0.2247,6.3628
1995-04-18 11:00:00,0.296,0.2247,6.3628
1995-04-18 12:00:00,0.3,0.2322,6.5752
1995-04-18 13:00:00,0.321,0.2741,7.7616
1995-04-18 15:00:00,0.35,0.3387,9.5909
1995-04-18 16:00:00,0.376,0.4037,11.4315
1995-04-18 18:00:00,0.39,0.4415,12.5019
1995-04-18 19:00:00,0.399,0.4669,13.2211
1995-04-18 21:00:00,0.404,0.4813,13.6289
1995-04-18 22:00:00,0.407,0.4901,13.8781
1995-04-19,0.409,0.496,14.0451
1995-04-19 02:00:00,0.409,0.496,14.0451
1995-04-19 05:00:00,0.414,0.511,14.4699
1995-04-19 07:00:00,0.424,0.5418,15.342
1995-04-19 09:00:00,0.443,0.6032,17.0807
1995-04-19 12:00:00,0.493,0.7838,22.1947
1995-04-19 15:00:00,0.552,1.0337,29.2711
1995-04-19 18:00:00,0.604,1.2887,36.4919
1995-04-19 19:00:00,0.622,1.3848,39.2131
1995-04-19 21:00:00,0.636,1.4624,41.4105
1995-04-19 22:00:00,0.649,1.5367,43.5144
1995-04-20,0.658,1.5894,45.0067
1995-04-20 02:00:00,0.672,1.6735,47.3882
1995-04-20 05:00:00,0.676,1.698,48.0819
1995-04-20 09:00:00,0.675,1.6919,47.9092
1995-04-20 10:00:00,0.672,3.347,94.7763
1995-04-20 11:00:00,0.672,1.6735,47.3882
1995-04-20 12:00:00,0.68,1.7227,48.7814
1995-04-20 14:00:00,0.734,2.0773,58.8225
1995-04-20 16:00:00,0.764,2.2914,64.8851
1995-04-20 18:00:00,0.78,4.8214,136.5266
1995-04-20 20:00:00,0.782,2.4259,68.6937
1995-04-20 22:00:00,0.765,2.2987,65.0918
1995-04-21,0.749,2.1828,61.8099
1995-04-21 02:00:00,0.708,1.9017,53.8501
1995-04-21 05:00:00,0.67,1.6613,47.0427
1995-04-21 09:00:00,0.636,1.4624,41.4105
1995-04-21 10:00:00,0.625,1.4012,39.6775
1995-04-21 11:00:00,0.621,1.3794,39.0602
1995-04-21 13:00:00,0.621,1.3794,39.0602
1995-04-21 14:00:00,0.632,1.44,40.7762
1995-04-21 15:00:00,0.649,1.5367,43.5144
1995-04-21 16:00:00,0.694,3.6301,102.7928
1995-04-21 17:00:00,0.8495,5.9796,169.3231
1995-04-21 18:00:00,1.0435,9.8746,279.6171
1995-04-21 19:00:00,1.21566666666667,21.4475,607.3246
1995-04-21 20:00:00,1.243,7.5468,213.7012
1995-04-21 21:00:00,1.2405,15.0196,425.307
1995-04-21 22:00:00,1.225,7.282,206.2029
1995-04-21 23:00:00,1.197,6.8811,194.8507
1995-04-22,1.156,6.3181,178.9084
1995-04-22 01:00:00,1.091,5.4832,155.2667
1995-04-22 03:00:00,1.012,9.1257,258.4106
1995-04-22 04:00:00,0.969,4.1012,116.1329
1995-04-22 06:00:00,0.928,3.6892,104.4663
1995-04-22 07:00:00,0.896,3.3854,95.8637
1995-04-22 08:00:00,0.873,3.1765,89.9483
1995-04-22 09:00:00,0.867,3.1233,88.4419
1995-04-22 11:00:00,0.867,3.1233,88.4419
1995-04-22 12:00:00,0.873,3.1765,89.9483
1995-04-22 15:00:00,0.901,3.4318,97.1776
1995-04-22 16:00:00,0.904,3.4599,97.9733
1995-04-22 17:00:00,0.904,3.4599,97.9733
1995-04-22 19:00:00,0.889,3.321,94.0401
1995-04-22 20:00:00,0.87,3.1498,89.1923
1995-04-22 22:00:00,0.851,2.984,84.4973
1995-04-23,0.83,2.8069,79.4824
1995-04-23 03:00:00,0.782,2.4259,68.6937
1995-04-23 06:00:00,0.738,2.1051,59.6097
1995-04-23 09:00:00,0.698,1.8366,52.0066
1995-04-23 12:00:00,0.668,1.6492,46.7001
1995-04-23 14:00:00,0.654,1.5659,44.3413
1995-04-23 17:00:00,0.636,1.4624,41.4105
1995-04-23 20:00:00,0.611,1.3256,37.5368
1995-04-24,0.585,1.1917,33.7451
1995-04-24 02:00:00,0.567,1.1039,31.2589
1995-04-24 06:00:00,0.547,1.011,28.6283
1995-04-24 08:00:00,0.527,0.9228,26.1307
1995-04-24 11:00:00,0.517,0.8805,24.9329
1995-04-24 13:00:00,0.517,0.8805,24.9329
1995-04-24 14:00:00,0.52,0.8931,25.2897
1995-04-24 15:00:00,0.522,0.9015,25.5276
1995-04-24 19:00:00,0.522,0.9015,25.5276
1995-04-24 21:00:00,0.517,0.8805,24.9329
1995-04-25,0.505,0.8313,23.5398
1995-04-25 02:00:00,0.491,0.776,21.9738
1995-04-25 05:00:00,0.479,0.7304,20.6826
1995-04-25 08:00:00,0.47,0.6972,19.7425
1995-04-25 10:00:00,0.466,0.6828,19.3347
1995-04-25 11:00:00,0.466,0.6828,19.3347
1995-04-25 13:00:00,0.478,0.7266,20.575
1995-04-25 15:00:00,0.494,0.7877,22.3051
1995-04-25 16:00:00,0.511,0.8557,24.2307
1995-04-25 17:00:00,0.518,0.8847,25.0519
1995-04-25 19:00:00,0.522,0.9015,25.5276
1995-04-26,0.523,0.9058,25.6494
1995-04-26 02:00:00,0.515,0.8722,24.6979
1995-04-26 05:00:00,0.505,0.8313,23.5398
1995-04-26 08:00:00,0.495,0.7916,22.4156
1995-04-26 09:00:00,0.493,0.7838,22.1947
1995-04-26 11:00:00,0.493,0.7838,22.1947
1995-04-26 13:00:00,0.52,0.8931,25.2897
1995-04-26 14:00:00,0.546,1.0064,28.498
1995-04-26 16:00:00,0.571,1.1231,31.8026
1995-04-26 18:00:00,0.586,1.1967,33.8867
1995-04-26 19:00:00,0.598,1.2576,35.6112
1995-04-26 20:00:00,0.602,1.2783,36.1974
1995-04-27,0.602,1.2783,36.1974
1995-04-27 02:00:00,0.59,1.2168,34.4559
1995-04-27 05:00:00,0.575,1.1424,32.3491
1995-04-27 08:00:00,0.555,1.0476,29.6647
1995-04-27 11:00:00,0.542,0.9885,27.9912
1995-04-27 12:00:00,0.54,0.9796,27.7391
1995-04-27 15:00:00,0.54,0.9796,27.7391
1995-04-27 17:00:00,0.558,1.0615,30.0583
1995-04-27 19:00:00,0.563,1.0849,30.7209
1995-04-27 21:00:00,0.567,1.1039,31.2589
1995-04-28,0.569,1.1135,31.5308
1995-04-28 06:00:00,0.569,1.1135,31.5308
1995-04-28 08:00:00,0.568,1.1087,31.3948
1995-04-28 09:00:00,0.578,1.1571,32.7654
1995-04-28 11:00:00,0.699,1.843,52.1879
1995-04-28 12:00:00,0.732,2.0634,58.4289
1995-04-28 13:00:00,0.762,2.2767,64.4689
1995-04-28 14:00:00,0.772,2.3506,66.5615
1995-04-28 15:00:00,0.785,2.4487,69.3393
1995-04-28 17:00:00,0.785,2.4487,69.3393
1995-04-28 19:00:00,0.771,2.3431,66.3491
1995-04-28 21:00:00,0.752,2.2043,62.4187
1995-04-28 22:00:00,0.733,2.0703,58.6243
1995-04-29,0.712,1.9281,54.5976
1995-04-29 02:00:00,0.677,1.7042,48.2575
1995-04-29 05:00:00,0.65,1.5425,43.6787
1995-04-29 08:00:00,0.625,1.4012,39.6775
1995-04-29 10:00:00,0.616,1.3523,38.2928
1995-04-29 11:00:00,0.613,1.3363,37.8397
1995-04-29 13:00:00,0.613,1.3363,37.8397
1995-04-29 14:00:00,0.617,1.3577,38.4457
1995-04-29 16:00:00,0.623,1.3903,39.3688
1995-04-29 18:00:00,0.625,1.4012,39.6775
1995-04-29 21:00:00,0.625,1.4012,39.6775
1995-04-30,0.62,1.3739,38.9045
1995-04-30 02:00:00,0.616,1.3523,38.2928
1995-04-30 05:00:00,0.606,1.2992,36.7892
1995-04-30 09:00:00,0.591,1.2219,34.6003
1995-04-30 11:00:00,0.581,1.1718,33.1816
1995-04-30 15:00:00,0.578,1.1571,32.7654
1995-04-30 20:00:00,0.577,1.1522,32.6266
1995-04-30 22:00:00,0.572,1.1279,31.9385
1995-05-01,0.567,1.1039,31.2589
1995-05-01 05:00:00,0.543,0.993,28.1186
1995-05-01 10:00:00,0.529,0.9314,26.3743
1995-05-01 14:00:00,0.529,0.9314,26.3743
1995-05-01 17:00:00,0.544,0.9974,28.2432
1995-05-01 19:00:00,0.547,1.011,28.6283
1995-05-01 23:00:00,0.547,1.011,28.6283
1995-05-02,0.545,1.0019,28.3706
1995-05-02 05:00:00,0.524,0.91,25.7683
1995-05-02 08:00:00,0.514,0.8681,24.5818
1995-05-02 10:00:00,0.512,0.8598,24.3468
1995-05-02 11:00:00,0.511,0.8557,24.2307
1995-05-02 13:00:00,0.524,0.91,25.7683
1995-05-02 16:00:00,0.55,1.0246,29.0134
1995-05-02 17:00:00,0.559,1.0661,30.1885
1995-05-02 20:00:00,0.562,1.0802,30.5878
1995-05-03,0.558,1.0615,30.0583
1995-05-03 03:00:00,0.547,1.011,28.6283
1995-05-03 06:00:00,0.529,0.9314,26.3743
1995-05-03 09:00:00,0.516,0.8764,24.8168
1995-05-03 11:00:00,0.511,0.8557,24.2307
1995-05-03 14:00:00,0.53,0.9357,26.496
1995-05-03 17:00:00,0.545,1.0019,28.3706
1995-05-03 20:00:00,0.545,1.0019,28.3706
1995-05-03 22:00:00,0.539,0.9751,27.6117
1995-05-04,0.533,0.9488,26.867
1995-05-04 03:00:00,0.521,0.8973,25.4087
1995-05-04 06:00:00,0.505,0.8313,23.5398
1995-05-04 08:00:00,0.494,0.7877,22.3051
1995-05-04 10:00:00,0.49,0.7721,21.8634
1995-05-04 11:00:00,0.49,0.7721,21.8634
1995-05-04 13:00:00,0.502,0.8193,23.2
1995-05-04 15:00:00,0.517,0.8805,24.9329
1995-05-04 16:00:00,0.521,0.8973,25.4087
1995-05-04 17:00:00,0.523,0.9058,25.6494
1995-05-04 19:00:00,0.523,0.9058,25.6494
1995-05-04 20:00:00,0.518,0.8847,25.0519
1995-05-05,0.506,0.8353,23.653
1995-05-05 02:00:00,0.493,0.7838,22.1947
1995-05-05 05:00:00,0.482,0.7416,20.9997
1995-05-05 08:00:00,0.476,0.7192,20.3654
1995-05-05 13:00:00,0.475,0.7155,20.2607
1995-05-05 16:00:00,0.481,0.7379,20.895
1995-05-05 19:00:00,0.481,0.7379,20.895
1995-05-05 22:00:00,0.473,0.7082,20.054
1995-05-06,0.469,0.6936,19.6405
1995-05-06 05:00:00,0.453,0.6371,18.0406
1995-05-06 10:00:00,0.447,0.6166,17.4601
1995-05-06 15:00:00,0.447,0.6166,17.4601
1995-05-06 17:00:00,0.439,0.5899,16.7041
1995-05-06 20:00:00,0.427,0.5512,15.6082
1995-05-07,0.417,0.5201,14.7276
1995-05-07 05:00:00,0.397,0.4611,13.0569
1995-05-07 11:00:00,0.384,0.425,12.0346
1995-05-07 17:00:00,0.371,0.3907,11.0634
1995-05-08,0.357,0.3555,10.0666
1995-05-08 06:00:00,0.344,0.3247,9.1945
1995-05-08 11:00:00,0.338,0.311,8.8065
1995-05-08 18:00:00,0.335,0.3043,8.6168
1995-05-09,0.329,0.2911,8.243
1995-05-09 05:00:00,0.322,0.2761,7.8183
1995-05-09 12:00:00,0.319,0.2699,7.6427
1995-05-09 14:00:00,0.32,0.272,7.7022
1995-05-09 17:00:00,0.326,0.2846,8.059
1995-05-10,0.326,0.2846,8.059
1995-05-10 05:00:00,0.32,0.272,7.7022
1995-05-10 08:00:00,0.317,0.5315,15.0503
1995-05-10 10:00:00,0.314,0.2596,7.351
1995-05-10 18:00:00,0.315,0.2617,7.4105
1995-05-11,0.316,0.2637,7.4671
1995-05-11 01:00:00,0.314,0.2596,7.351
1995-05-11 02:00:00,0.317,0.2658,7.5266
1995-05-11 04:00:00,0.321,0.2741,7.7616
1995-05-11 05:00:00,0.33,0.2933,8.3053
1995-05-11 07:00:00,0.341,0.3178,8.9991
1995-05-11 08:00:00,0.351,0.3411,9.6589
1995-05-11 10:00:00,0.36,0.3629,10.2762
1995-05-11 12:00:00,0.366,0.3779,10.7009
1995-05-11 13:00:00,0.369,0.3855,10.9161
1995-05-11 15:00:00,0.376,0.4037,11.4315
1995-05-11 16:00:00,0.393,0.4499,12.7397
1995-05-11 18:00:00,0.451,0.6302,17.8452
1995-05-11 19:00:00,0.547,1.011,28.6283
1995-05-11 21:00:00,0.637,1.4681,41.5719
1995-05-11 22:00:00,0.704,1.8755,53.1082
1995-05-12,0.727,2.0291,57.4576
1995-05-12 01:00:00,0.728,2.0359,57.6502
1995-05-12 03:00:00,0.716,1.9547,55.3508
1995-05-12 04:00:00,0.698,1.8366,52.0066
1995-05-12 06:00:00,0.675,1.6919,47.9092
1995-05-12 07:00:00,0.655,1.5717,44.5055
1995-05-12 09:00:00,0.637,1.4681,41.5719
1995-05-12 10:00:00,0.62,1.3739,38.9045
1995-05-12 12:00:00,0.607,1.3045,36.9393
1995-05-12 13:00:00,0.594,1.2371,35.0307
1995-05-12 15:00:00,0.58,1.1669,33.0429
1995-05-12 18:00:00,0.56,1.0708,30.3216
1995-05-12 21:00:00,0.544,0.9974,28.2432
1995-05-12 22:00:00,0.535,0.9575,27.1133
1995-05-13,0.528,0.9271,26.2525
1995-05-13 01:00:00,0.521,0.8973,25.4087
1995-05-13 04:00:00,0.509,0.8475,23.9985
1995-05-13 07:00:00,0.5,0.8113,22.9734
1995-05-13 10:00:00,0.49,0.7721,21.8634
1995-05-13 11:00:00,0.486,0.7568,21.4302
1995-05-13 14:00:00,0.478,0.7266,20.575
1995-05-13 17:00:00,0.47,0.6972,19.7425
1995-05-13 20:00:00,0.463,0.6721,19.0317
1995-05-13 22:00:00,0.458,0.6544,18.5305
1995-05-14,0.455,0.644,18.236
1995-05-14 01:00:00,0.451,0.6302,17.8452
1995-05-14 02:00:00,0.447,0.6166,17.4601
1995-05-14 04:00:00,0.443,0.6032,17.0807
1995-05-14 06:00:00,0.44,0.5932,16.7975
1995-05-14 07:00:00,0.437,0.5834,16.52
1995-05-14 09:00:00,0.435,0.5769,16.336
1995-05-14 12:00:00,0.43,0.5607,15.8772
1995-05-14 15:00:00,0.426,0.5481,15.5204
1995-05-14 18:00:00,0.42,0.5293,14.9881
1995-05-14 19:00:00,0.424,1.0839,30.6925
1995-05-14 21:00:00,0.439,0.5899,16.7041
1995-05-14 22:00:00,0.4485,1.2438,35.2204
1995-05-15,0.51,1.7033,48.232
1995-05-15 01:00:00,0.538,0.9707,27.4871
1995-05-15 03:00:00,0.566,1.0991,31.123
1995-05-15 04:00:00,0.593,1.232,34.8863
1995-05-15 05:00:00,0.622,1.3848,39.2131
1995-05-15 07:00:00,0.687,1.7665,50.0216
1995-05-15 08:00:00,0.79,2.4871,70.4267
1995-05-15 10:00:00,0.895,3.3761,95.6003
1995-05-15 11:00:00,0.998,8.8207,249.774
1995-05-15 12:00:00,1.095,5.5326,156.6655
1995-05-15 13:00:00,1.158,6.3449,179.6673
1995-05-15 15:00:00,1.248,7.6214,215.8137
1995-05-15 16:00:00,1.2935,16.6399,471.1887
1995-05-15 18:00:00,1.269,7.9393,224.8156
1995-05-15 19:00:00,1.214,7.1229,201.6977
1995-05-15 21:00:00,1.157,6.3315,179.2878
1995-05-15 22:00:00,1.11,5.72,161.9721
1995-05-16,1.074,10.5528,298.8215
1995-05-16 01:00:00,1.039,4.8651,137.7641
1995-05-16 02:00:00,1.002,4.4517,126.0579
1995-05-16 03:00:00,0.985,4.269,120.8844
1995-05-16 04:00:00,0.949,3.897,110.3506
1995-05-16 06:00:00,0.907,3.4881,98.7718
1995-05-16 07:00:00,0.868,3.1321,88.691
1995-05-16 09:00:00,0.836,2.8568,80.8954
1995-05-16 10:00:00,0.806,2.6123,73.972
1995-05-16 12:00:00,0.777,2.3881,67.6234
1995-05-16 13:00:00,0.751,2.1971,62.2148
1995-05-16 15:00:00,0.726,2.0223,57.2651
1995-05-16 16:00:00,0.705,1.882,53.2922
1995-05-16 18:00:00,0.682,1.7352,49.1353
1995-05-16 19:00:00,0.664,1.6251,46.0176
1995-05-16 21:00:00,0.647,1.5251,43.186
1995-05-16 22:00:00,0.63,1.4289,40.4619
1995-05-17,0.6155,2.6993,76.4355
1995-05-17 01:00:00,0.605,1.294,36.6419
1995-05-17 03:00:00,0.593,1.232,34.8863
1995-05-17 04:00:00,0.581,1.1718,33.1816
1995-05-17 06:00:00,0.572,1.1279,31.9385
1995-05-17 07:00:00,0.563,1.0849,30.7209
1995-05-17 09:00:00,0.554,1.0429,29.5316
1995-05-17 10:00:00,0.547,1.011,28.6283
1995-05-17 12:00:00,0.54,0.9796,27.7391
1995-05-17 13:00:00,0.54,0.9796,27.7391
1995-05-17 15:00:00,0.595,1.2422,35.1751
1995-05-17 16:00:00,0.626,1.4067,39.8332
1995-05-17 18:00:00,0.659,1.5953,45.1738
1995-05-17 19:00:00,0.697,1.8301,51.8226
1995-05-17 21:00:00,0.743,2.1402,60.6036
1995-05-17 22:00:00,0.777,2.3881,67.6234
1995-05-18,0.787,2.464,69.7726
1995-05-18 01:00:00,0.786,2.4564,69.5574
1995-05-18 03:00:00,0.774,2.3655,66.9834
1995-05-18 04:00:00,0.758,2.2476,63.6448
1995-05-18 06:00:00,0.741,2.1261,60.2043
1995-05-18 07:00:00,0.722,1.9951,56.4948
1995-05-18 09:00:00,0.706,1.8885,53.4763
1995-05-18 10:00:00,0.688,1.7728,50.2
1995-05-18 12:00:00,0.672,1.6735,47.3882
1995-05-18 13:00:00,0.654,1.5659,44.3413
1995-05-18 15:00:00,0.638,1.4737,41.7305
1995-05-18 16:00:00,0.622,1.3848,39.2131
1995-05-18 18:00:00,0.61,1.3203,37.3867
1995-05-18 19:00:00,0.597,1.2525,35.4668
1995-05-18 21:00:00,0.585,1.1917,33.7451
1995-05-18 22:00:00,0.575,1.1424,32.3491
1995-05-19,0.566,1.0991,31.123
1995-05-19 01:00:00,0.555,1.0476,29.6647
1995-05-19 02:00:00,0.546,1.0064,28.498
1995-05-19 06:00:00,0.529,0.9314,26.3743
1995-05-19 09:00:00,0.514,0.8681,24.5818
1995-05-19 12:00:00,0.499,0.8073,22.8602
1995-05-19 15:00:00,0.486,0.7568,21.4302
1995-05-19 16:00:00,0.48,0.7341,20.7874
1995-05-19 18:00:00,0.474,0.7118,20.1559
1995-05-19 21:00:00,0.463,0.6721,19.0317
1995-05-19 22:00:00,0.458,0.6544,18.5305
1995-05-20,0.453,0.6371,18.0406
1995-05-20 01:00:00,0.45,0.6268,17.749
1995-05-20 02:00:00,0.446,0.6132,17.3639
1995-05-20 06:00:00,0.437,0.5834,16.52
1995-05-20 09:00:00,0.428,0.5544,15.6988
1995-05-20 12:00:00,0.42,0.5293,14.9881
1995-05-20 15:00:00,0.412,0.505,14.3
1995-05-20 18:00:00,0.403,0.4784,13.5468
1995-05-20 21:00:00,0.396,0.4583,12.9776
1995-05-21,0.39,0.4415,12.5019
1995-05-21 01:00:00,0.388,0.436,12.3461
1995-05-21 04:00:00,0.383,0.4223,11.9582
1995-05-21 07:00:00,0.383,0.4223,11.9582
1995-05-21 10:00:00,0.373,0.3958,11.2078
1995-05-21 13:00:00,0.369,0.3855,10.9161
1995-05-21 14:00:00,0.3705,0.7787,22.0503
1995-05-21 16:00:00,0.372,0.3932,11.1342
1995-05-21 18:00:00,0.372,0.3932,11.1342
1995-05-21 21:00:00,0.366,0.7558,21.4018
1995-05-21 22:00:00,0.378,0.818,23.1632
1995-05-22,0.379,0.4116,11.6552
1995-05-22 01:00:00,0.379,0.4116,11.6552
1995-05-22 02:00:00,0.379,0.4116,11.6552
1995-05-22 04:00:00,0.378,0.409,11.5816
1995-05-22 06:00:00,0.375,0.4011,11.3579
1995-05-22 08:00:00,0.372,0.3932,11.1342
1995-05-22 12:00:00,0.367,0.3804,10.7717
1995-05-22 16:00:00,0.357,0.3555,10.0666
1995-05-22 20:00:00,0.35,0.3387,9.5909
1995-05-23,0.345,0.327,9.2596
1995-05-23 04:00:00,0.339,0.3132,8.8688
