"hour","TDR_10bhs_vwc","TDR_30bhs_vwc","TDR_50bhs_vwc","TDR_10bhs_t","TDR_30bhs_t","TDR_50bhs_t"
2023-08-21 22:00:00,39.0416666666667,41.2,44.2916666666667,15.6,14.1916666666667,13.5083333333333
2023-08-21 23:00:00,39.0166666666667,41.1583333333333,44.3,15.3333333333333,14.2,13.525
2023-08-22,39.0333333333333,41.1166666666667,44.2666666666667,15.1166666666667,14.2,13.5666666666667
2023-08-22 01:00:00,39.0833333333333,41.1,44.2083333333333,14.8833333333333,14.2,13.5416666666667
2023-08-22 02:00:00,39,41.1,44.2083333333333,14.6666666666667,14.2,13.5916666666667
2023-08-22 03:00:00,39.025,41.0583333333333,44.1416666666667,14.4333333333333,14.2,13.5916666666667
2023-08-22 04:00:00,38.9666666666667,41.0833333333333,44.1916666666667,14.2333333333333,14.2,13.6
2023-08-22 05:00:00,39,41,44.15,14.05,14.2,13.6
2023-08-22 06:00:00,39,40.9916666666667,44.1083333333333,13.8833333333333,14.2,13.6
2023-08-22 07:00:00,38.9333333333333,40.9,44.1,13.8,14.1916666666667,13.6
2023-08-22 08:00:00,38.95,40.9083333333333,44.0833333333333,13.8166666666667,14.1916666666667,13.6
2023-08-22 09:00:00,38.9,40.925,44.075,13.9333333333333,14.175,13.6
2023-08-22 10:00:00,38.8916666666667,40.8666666666667,44.0416666666667,14.1583333333333,14.1,13.6
2023-08-22 11:00:00,38.8333333333333,40.85,44.0083333333333,14.425,14.1,13.6
2023-08-22 12:00:00,38.7583333333333,40.8,44,14.65,14.1,13.6
2023-08-22 13:00:00,38.7083333333333,40.775,44,14.9666666666667,14.1,13.6
2023-08-22 14:00:00,38.6833333333333,40.75,43.9416666666667,15.475,14.0916666666667,13.6
2023-08-22 15:00:00,38.525,40.6833333333333,43.975,15.9333333333333,14.075,13.6
2023-08-22 16:00:00,38.575,40.6583333333333,43.9083333333333,16.0916666666667,14.0416666666667,13.5916666666667
2023-08-22 17:00:00,38.4583333333333,40.625,43.9,15.95,14.0083333333333,13.6
2023-08-22 18:00:00,38.4416666666667,40.6166666666667,43.8916666666667,15.7333333333333,14.0083333333333,13.6
2023-08-22 19:00:00,38.3916666666667,40.5416666666667,43.8333333333333,15.45,14.05,13.6
2023-08-22 20:00:00,38.3666666666667,40.5333333333333,43.7916666666667,15.1916666666667,14.075,13.6
2023-08-22 21:00:00,38.4,40.4666666666667,43.75,14.925,14.0833333333333,13.6
2023-08-22 22:00:00,38.3916666666667,40.5083333333333,43.7166666666667,14.7,14.0916666666667,13.5916666666667
2023-08-22 23:00:00,38.375,40.4583333333333,43.7333333333333,14.4833333333333,14.1,13.5916666666667
2023-08-23,38.3916666666667,40.4,43.7083333333333,14.3,14.1,13.575
2023-08-23 01:00:00,38.3916666666667,40.3666666666667,43.7,14.1166666666667,14.1,13.5833333333333
2023-08-23 02:00:00,38.275,40.375,43.6833333333333,13.9583333333333,14.1,13.5833333333333
2023-08-23 03:00:00,38.2666666666667,40.3583333333333,43.625,13.775,14.0833333333333,13.5916666666667
2023-08-23 04:00:00,38.2916666666667,40.2666666666667,43.6583333333333,13.6166666666667,14.0666666666667,13.6
2023-08-23 05:00:00,38.35,40.275,43.6166666666667,13.4916666666667,14.0333333333333,13.575
2023-08-23 06:00:00,38.2916666666667,40.275,43.6,13.3583333333333,14,13.5916666666667
2023-08-23 07:00:00,38.3166666666667,40.2166666666667,43.5916666666667,13.3,14,13.5416666666667
2023-08-23 08:00:00,38.2583333333333,40.1916666666667,43.5833333333333,13.3,14,13.5666666666667
2023-08-23 09:00:00,38.3,40.1583333333333,43.5333333333333,13.4333333333333,14,13.5416666666667
2023-08-23 10:00:00,38.2,40.1166666666667,43.5,13.65,13.9833333333333,13.5333333333333
2023-08-23 11:00:00,38.15,40.1083333333333,43.4916666666667,13.9166666666667,13.9166666666667,13.5166666666667
2023-08-23 12:00:00,38.1,40.0166666666667,43.4833333333333,14.1166666666667,13.9,13.5083333333333
2023-08-23 13:00:00,38.0416666666667,39.9833333333333,43.4333333333333,14.4583333333333,13.9,13.5083333333333
2023-08-23 14:00:00,37.9166666666667,40,43.4,15.0916666666667,13.9,13.5
2023-08-23 15:00:00,37.9166666666667,39.9916666666667,43.3833333333333,15.65,13.85,13.5
2023-08-23 16:00:00,37.8,39.9833333333333,43.3833333333333,15.9,13.8166666666667,13.5
2023-08-23 17:00:00,37.7666666666667,39.8833333333333,43.3333333333333,15.8333333333333,13.8166666666667,13.5
2023-08-23 18:00:00,37.725,39.8916666666667,43.3,15.625,13.8,13.5
2023-08-23 19:00:00,37.725,39.8333333333333,43.3,15.4416666666667,13.825,13.4833333333333
2023-08-23 20:00:00,37.725,39.7666666666667,43.3,15.225,13.8583333333333,13.5
2023-08-23 21:00:00,37.7,39.8333333333333,43.3,15.0666666666667,13.8916666666667,13.475
2023-08-23 22:00:00,37.7333333333333,39.7833333333333,43.2666666666667,14.8833333333333,13.8916666666667,13.4666666666667
2023-08-23 23:00:00,37.65,39.7666666666667,43.2833333333333,14.7416666666667,13.9,13.45
2023-08-24,37.6583333333333,39.7333333333333,43.2333333333333,14.575,13.9,13.4333333333333
2023-08-24 01:00:00,37.6583333333333,39.7083333333333,43.2,14.4583333333333,13.9,13.45
2023-08-24 02:00:00,37.6583333333333,39.7166666666667,43.1916666666667,14.3333333333333,13.9,13.4583333333333
2023-08-24 03:00:00,37.6333333333333,39.6916666666667,43.1666666666667,14.2,13.9,13.4416666666667
2023-08-24 04:00:00,37.625,39.675,43.1833333333333,14.0833333333333,13.9,13.4416666666667
2023-08-24 05:00:00,37.5916666666667,39.675,43.1583333333333,13.9833333333333,13.9,13.45
2023-08-24 06:00:00,37.575,39.6416666666667,43.1333333333333,13.9166666666667,13.9,13.45
2023-08-24 07:00:00,37.5583333333333,39.6583333333333,43.1,13.8666666666667,13.9083333333333,13.4333333333333
2023-08-24 08:00:00,37.55,39.575,43.0416666666667,13.9166666666667,13.9,13.425
2023-08-24 09:00:00,37.5,39.5916666666667,43.05,14.05,13.9,13.4333333333333
2023-08-24 10:00:00,37.45,39.5416666666667,43.0416666666667,14.3083333333333,13.8666666666667,13.4166666666667
2023-08-24 11:00:00,37.4333333333333,39.5166666666667,43,14.5916666666667,13.8416666666667,13.4083333333333
2023-08-24 12:00:00,37.3416666666667,39.5083333333333,42.9833333333333,14.8083333333333,13.8,13.4083333333333
2023-08-24 13:00:00,37.25,39.4916666666667,43,15.1416666666667,13.8,13.4
2023-08-24 14:00:00,37.1833333333333,39.4583333333333,42.9833333333333,15.7666666666667,13.8,13.4
2023-08-24 15:00:00,37.1,39.4416666666667,42.9083333333333,16.2083333333333,13.8,13.4
2023-08-24 16:00:00,37.1,39.3833333333333,42.9,16.3083333333333,13.8,13.4
2023-08-24 17:00:00,37.025,39.4083333333333,42.9083333333333,16.2416666666667,13.8,13.4
2023-08-24 18:00:00,36.9916666666667,39.3333333333333,42.9,16.075,13.8083333333333,13.4
2023-08-24 19:00:00,36.9833333333333,39.3666666666667,42.8666666666667,15.8666666666667,13.8333333333333,13.4
2023-08-24 20:00:00,36.9166666666667,39.275,42.8666666666667,15.725,13.8833333333333,13.4
2023-08-24 21:00:00,37,39.25,42.8666666666667,15.5416666666667,13.9,13.4
2023-08-24 22:00:00,36.9916666666667,39.2416666666667,42.875,15.3083333333333,13.9,13.4
2023-08-24 23:00:00,36.9333333333333,39.2166666666667,42.825,15.0333333333333,13.9,13.4
2023-08-25,37.15,39.25,42.7916666666667,14.7083333333333,13.925,13.4
2023-08-25 01:00:00,37.425,39.175,42.8,14.3666666666667,13.95,13.4
2023-08-25 02:00:00,37.7166666666667,39.3083333333333,42.8083333333333,14.075,13.9833333333333,13.4
