"hour","TDR_10bhs_vwc","TDR_30bhs_vwc","TDR_50bhs_vwc","TDR_10bhs_t","TDR_30bhs_t","TDR_50bhs_t"
2023-11-23,34.1916666666667,53.725,58.5333333333333,0.883333333333333,3.6,5.5
2023-11-23 01:00:00,34.2083333333333,53.7916666666667,59.05,0.891666666666667,3.6,5.48333333333333
2023-11-23 02:00:00,34.275,53.8083333333333,59.1083333333333,0.891666666666667,3.6,5.45833333333333
2023-11-23 03:00:00,34.3333333333333,53.8083333333333,59.2833333333333,0.9,3.6,5.45
2023-11-23 04:00:00,34.325,53.825,59.1,0.9,3.6,5.45833333333333
2023-11-23 05:00:00,34.35,53.8083333333333,59.1666666666667,0.891666666666667,3.6,5.44166666666667
2023-11-23 06:00:00,34.3833333333333,53.7916666666667,59.1833333333333,0.883333333333333,3.6,5.45833333333333
2023-11-23 07:00:00,34.325,53.8,58.9833333333333,0.891666666666667,3.59166666666667,5.44166666666667
2023-11-23 08:00:00,34.3666666666667,53.8583333333333,59.4,0.883333333333333,3.59166666666667,5.425
2023-11-23 09:00:00,34.3333333333333,53.8,59.575,0.9,3.575,5.4
2023-11-23 10:00:00,34.3583333333333,53.8416666666667,59.675,0.883333333333333,3.525,5.4
2023-11-23 11:00:00,34.4,53.8083333333333,59.2083333333333,0.9,3.51666666666667,5.4
2023-11-23 12:00:00,34.3583333333333,53.825,59.625,0.9,3.5,5.4
2023-11-23 13:00:00,34.3583333333333,53.8583333333333,59.3833333333333,0.9,3.5,5.4
2023-11-23 14:00:00,34.3916666666667,53.8416666666667,59.275,0.9,3.5,5.4
2023-11-23 15:00:00,34.35,53.825,59.2916666666667,0.9,3.5,5.4
2023-11-23 16:00:00,34.3416666666667,53.8,59.7583333333333,0.9,3.5,5.4
2023-11-23 17:00:00,34.3083333333333,53.8416666666667,59.25,0.9,3.5,5.4
2023-11-23 18:00:00,34.3166666666667,53.8416666666667,59.9416666666667,0.9,3.5,5.4
2023-11-23 19:00:00,34.3166666666667,53.85,59.05,0.9,3.5,5.4
2023-11-23 20:00:00,34.2583333333333,53.8416666666667,59.8666666666667,0.9,3.5,5.4
2023-11-23 21:00:00,34.2916666666667,53.825,59,0.9,3.5,5.4
2023-11-23 22:00:00,34.225,53.8333333333333,59.3916666666667,0.9,3.5,5.4
2023-11-23 23:00:00,34.325,53.8666666666667,59.275,0.9,3.5,5.4
2023-11-24,34.25,53.8583333333333,59.4166666666667,0.9,3.5,5.4
2023-11-24 01:00:00,34.2416666666667,53.875,59.375,0.9,3.5,5.4
2023-11-24 02:00:00,34.2,53.825,59.425,0.9,3.5,5.38333333333333
2023-11-24 03:00:00,34.3,53.8166666666667,59.0916666666667,0.9,3.5,5.38333333333333
2023-11-24 04:00:00,34.2416666666667,53.825,59.3583333333333,0.9,3.5,5.35833333333333
2023-11-24 05:00:00,34.225,53.8166666666667,59.4,0.9,3.5,5.35833333333333
2023-11-24 06:00:00,34.25,53.85,59.5166666666667,0.9,3.5,5.34166666666667
2023-11-24 07:00:00,34.225,53.825,59.2333333333333,0.9,3.5,5.35833333333333
2023-11-24 08:00:00,34.2333333333333,53.825,59.05,0.9,3.5,5.33333333333333
2023-11-24 09:00:00,34.2083333333333,53.8666666666667,59.0666666666667,0.9,3.5,5.34166666666667
2023-11-24 10:00:00,34.225,53.85,59.2333333333333,0.9,3.49166666666667,5.36666666666667
2023-11-24 11:00:00,34.1916666666667,53.8583333333333,59.5083333333333,0.9,3.49166666666667,5.34166666666667
2023-11-24 12:00:00,34.2,53.8166666666667,58.9166666666667,0.9,3.5,5.35833333333333
2023-11-24 13:00:00,34.2083333333333,53.825,58.875,0.9,3.5,5.30833333333333
2023-11-24 14:00:00,34.2166666666667,53.825,59.2083333333333,0.9,3.48333333333333,5.30833333333333
2023-11-24 15:00:00,34.2,53.8583333333333,58.95,0.9,3.46666666666667,5.3
2023-11-24 16:00:00,34.2,53.85,58.9166666666667,0.9,3.45,5.3
2023-11-24 17:00:00,34.1416666666667,53.8166666666667,58.6166666666667,0.9,3.45,5.3
2023-11-24 18:00:00,34.125,53.8416666666667,58.6583333333333,0.916666666666667,3.45,5.3
2023-11-24 19:00:00,34.1333333333333,53.8333333333333,58.2333333333333,0.916666666666667,3.45,5.3
2023-11-24 20:00:00,34.175,53.8333333333333,58.5916666666667,0.916666666666667,3.41666666666667,5.3
2023-11-24 21:00:00,34.1333333333333,53.825,58.15,0.95,3.43333333333333,5.25
2023-11-24 22:00:00,34.1,53.825,57.9333333333333,0.933333333333333,3.425,5.21666666666667
2023-11-24 23:00:00,34.0916666666667,53.8416666666667,57.2916666666667,0.95,3.40833333333333,5.20833333333333
2023-11-25,34.0833333333333,53.8083333333333,57.225,0.966666666666667,3.40833333333333,5.2
2023-11-25 01:00:00,34.1166666666667,53.8583333333333,56.6166666666667,0.983333333333333,3.41666666666667,5.2
2023-11-25 02:00:00,34.1083333333333,53.8083333333333,56.3583333333333,0.975,3.4,5.2
2023-11-25 03:00:00,34.0833333333333,53.825,56.5166666666667,0.975,3.40833333333333,5.2
2023-11-25 04:00:00,34.0583333333333,53.8166666666667,56.1333333333333,0.991666666666667,3.40833333333333,5.2
2023-11-25 05:00:00,34.0916666666667,53.8,55.4083333333333,0.991666666666667,3.4,5.16666666666667
2023-11-25 06:00:00,34.0166666666667,53.8083333333333,54.9,1,3.4,5.1
2023-11-25 07:00:00,34.0333333333333,53.8,54.7583333333333,1,3.4,5.1
2023-11-25 08:00:00,34.025,53.7833333333333,54.3083333333333,1,3.4,5.1
2023-11-25 09:00:00,34.0333333333333,53.7916666666667,54.2583333333333,1,3.4,5.1
2023-11-25 10:00:00,34.025,53.8,54.025,1,3.4,5.1
2023-11-25 11:00:00,33.9833333333333,53.8,53.575,1,3.4,5.1
2023-11-25 12:00:00,34.0083333333333,53.8,53.1083333333333,1,3.4,5.1
2023-11-25 13:00:00,33.925,53.8,52.9833333333333,1,3.4,5.1
2023-11-25 14:00:00,33.9333333333333,53.8083333333333,52.5833333333333,1,3.4,5.05833333333333
2023-11-25 15:00:00,33.9083333333333,53.8166666666667,52.9583333333333,1,3.4,5.05833333333333
2023-11-25 16:00:00,33.9416666666667,53.8083333333333,52.5583333333333,1,3.4,5.00833333333333
2023-11-25 17:00:00,33.85,53.775,51.7666666666667,1,3.4,5
2023-11-25 18:00:00,33.8333333333333,53.775,51.675,1,3.4,5
2023-11-25 19:00:00,33.8416666666667,53.775,51.425,1,3.4,5
2023-11-25 20:00:00,33.7666666666667,53.8,50.9333333333333,1,3.4,5
2023-11-25 21:00:00,33.775,53.7916666666667,51.25,1,3.4,4.975
2023-11-25 22:00:00,33.8083333333333,53.7666666666667,50.75,1,3.4,4.96666666666667
2023-11-25 23:00:00,33.8,53.7583333333333,50.375,1,3.4,4.98333333333333
2023-11-26,33.775,53.8,50.0333333333333,1,3.4,4.91666666666667
2023-11-26 01:00:00,33.7666666666667,53.7166666666667,50.15,1,3.4,4.925
2023-11-26 02:00:00,33.7,53.7333333333333,49.3666666666667,1,3.4,4.91666666666667
2023-11-26 03:00:00,33.6833333333333,53.7166666666667,49.6833333333333,1.00833333333333,3.4,4.9
2023-11-26 04:00:00,33.7166666666667,53.7416666666667,49.1833333333333,1,3.39166666666667,4.9
2023-11-26 05:00:00,33.7083333333333,53.7083333333333,48.9583333333333,1,3.38333333333333,4.9
2023-11-26 06:00:00,33.6833333333333,53.7333333333333,48.175,1,3.38333333333333,4.9
2023-11-26 07:00:00,33.6916666666667,53.7083333333333,48.0416666666667,1,3.34166666666667,4.89166666666667
2023-11-26 08:00:00,33.6916666666667,53.725,47.325,1.00833333333333,3.35833333333333,4.85
2023-11-26 09:00:00,33.625,53.7,47.15,1,3.33333333333333,4.83333333333333
2023-11-26 10:00:00,33.65,53.7166666666667,47.625,1,3.31666666666667,4.84166666666667
2023-11-26 11:00:00,33.6583333333333,53.7,47.3166666666667,1.00833333333333,3.325,4.825
2023-11-26 12:00:00,33.5916666666667,53.7,46.825,0.991666666666667,3.3,4.8
2023-11-26 13:00:00,33.6333333333333,53.7333333333333,46.475,1,3.3,4.8
2023-11-26 14:00:00,33.6083333333333,53.7083333333333,46.125,1,3.3,4.8
2023-11-26 15:00:00,33.5583333333333,53.6833333333333,46.2166666666667,1,3.3,4.8
2023-11-26 16:00:00,33.5666666666667,53.7083333333333,45.9916666666667,1,3.3,4.8
2023-11-26 17:00:00,33.5416666666667,53.6666666666667,46.1333333333333,1,3.3,4.8
2023-11-26 18:00:00,33.5416666666667,53.6916666666667,46.4333333333333,1,3.3,4.775
2023-11-26 19:00:00,33.525,53.6916666666667,45.875,1,3.3,4.73333333333333
2023-11-26 20:00:00,33.5166666666667,53.6583333333333,46.0333333333333,1,3.30833333333333,4.74166666666667
2023-11-26 21:00:00,33.5333333333333,53.675,45.8916666666667,1,3.3,4.75
2023-11-26 22:00:00,33.525,53.65,45.7416666666667,1,3.3,4.75
2023-11-26 23:00:00,33.5583333333333,53.6666666666667,45.7,1,3.3,4.75833333333333
2023-11-27,33.5666666666667,53.6666666666667,45.7583333333333,1,3.3,4.71666666666667
2023-11-27 01:00:00,33.55,53.675,46.0416666666667,1,3.3,4.70833333333333
2023-11-27 02:00:00,33.5333333333333,53.65,45.9,1,3.3,4.7
2023-11-27 03:00:00,33.5583333333333,53.6833333333333,46.2583333333333,1,3.3,4.7
2023-11-27 04:00:00,33.5916666666667,53.6583333333333,47.95,1,3.3,4.70833333333333
2023-11-27 05:00:00,33.6416666666667,53.7583333333333,74.825,1,3.3,4.86666666666667
2023-11-27 06:00:00,33.875,53.9583333333333,84.5333333333333,1,3.3,4.85833333333333
2023-11-27 07:00:00,34.1666666666667,54.1166666666667,84.6916666666667,1,3.3,4.66666666666667
2023-11-27 08:00:00,34.4,54.2666666666667,84.6166666666667,1,3.24166666666667,4.54166666666667
2023-11-27 09:00:00,34.5583333333333,54.35,84.625,1,3.2,4.5
2023-11-27 10:00:00,34.675,54.3916666666667,84.5916666666667,1,3.2,4.525
2023-11-27 11:00:00,34.8166666666667,54.3833333333333,84.7,1,3.125,4.54166666666667
2023-11-27 12:00:00,34.8333333333333,54.375,84.825,0.991666666666667,3.1,4.5
2023-11-27 13:00:00,34.95,54.4,84.6,1.00833333333333,3.05833333333333,4.5
2023-11-27 14:00:00,34.9416666666667,54.3916666666667,84.5666666666667,1,3,4.5
2023-11-27 15:00:00,34.9416666666667,54.3416666666667,84.5416666666667,0.991666666666667,3,4.55833333333333
2023-11-27 16:00:00,34.9833333333333,54.275,84.2333333333333,0.983333333333333,3,4.6
2023-11-27 17:00:00,34.9416666666667,54.25,83.5083333333333,0.966666666666667,3,4.6
2023-11-27 18:00:00,34.9,54.275,77.875,0.95,3,4.675
2023-11-27 19:00:00,34.8833333333333,54.2666666666667,68.5416666666667,0.925,3,4.63333333333333
2023-11-27 20:00:00,34.8833333333333,54.225,67.825,0.916666666666667,3,4.6
2023-11-27 21:00:00,34.875,54.2333333333333,67,0.9,3,4.66666666666667
2023-11-27 22:00:00,34.85,54.2166666666667,65.9583333333333,0.908333333333333,3,4.65
2023-11-27 23:00:00,34.875,54.2083333333333,65.6916666666667,0.9,3,4.65833333333333
2023-11-28,34.8416666666667,54.2083333333333,65.5583333333333,0.9,3,4.65
2023-11-28 01:00:00,34.7916666666667,54.2083333333333,65.5666666666667,0.9,3,4.64166666666667
2023-11-28 02:00:00,34.825,54.2166666666667,65.3,0.9,3,4.63333333333333
2023-11-28 03:00:00,34.7833333333333,54.2,65.5083333333333,0.9,3,4.64166666666667
2023-11-28 04:00:00,34.725,54.2166666666667,65.125,0.9,3,4.625
2023-11-28 05:00:00,34.8083333333333,54.2,64.8166666666667,0.9,3,4.6
2023-11-28 06:00:00,34.775,54.2166666666667,64.8333333333333,0.9,3,4.66666666666667
2023-11-28 07:00:00,34.7666666666667,54.2,64.275,0.9,3,4.675
2023-11-28 08:00:00,34.7333333333333,54.2083333333333,65.225,0.9,3,4.675
2023-11-28 09:00:00,34.7083333333333,54.2,64.4583333333333,0.9,3,4.675
2023-11-28 10:00:00,34.725,54.225,64.475,0.891666666666667,3,4.7
2023-11-28 11:00:00,34.725,54.2,64.5666666666667,0.9,3,4.7
2023-11-28 12:00:00,34.675,54.2083333333333,64.5833333333333,0.9,3,4.7
2023-11-28 13:00:00,34.725,54.25,64.6416666666667,0.9,3,4.7
2023-11-28 14:00:00,34.675,54.2,64.075,0.9,3,4.7
2023-11-28 15:00:00,34.6916666666667,54.2,64.6333333333333,0.9,3,4.7
2023-11-28 16:00:00,34.6916666666667,54.2,64.0333333333333,0.9,3,4.7
2023-11-28 17:00:00,34.6083333333333,54.2083333333333,64.4166666666667,0.9,3,4.7
2023-11-28 18:00:00,34.675,54.2,64.825,0.9,3,4.725
2023-11-28 19:00:00,34.625,54.1916666666667,63.825,0.9,3,4.75833333333333
2023-11-28 20:00:00,34.625,54.2166666666667,64.075,0.9,3,4.73333333333333
2023-11-28 21:00:00,34.5666666666667,54.1916666666667,63.95,0.9,3,4.73333333333333
2023-11-28 22:00:00,34.5916666666667,54.1833333333333,63.8,0.9,3,4.75
2023-11-28 23:00:00,34.5833333333333,54.1916666666667,64.0916666666667,0.9,3,4.74166666666667
2023-11-29,34.55,54.1916666666667,63.7666666666667,0.9,3,4.74166666666667
2023-11-29 01:00:00,34.575,54.1916666666667,63.8666666666667,0.9,3.00833333333333,4.71666666666667
2023-11-29 02:00:00,34.5333333333333,54.1666666666667,64.0583333333333,0.9,3.00833333333333,4.71666666666667
2023-11-29 03:00:00,34.475,54.1833333333333,63.7,0.9,3.03333333333333,4.75
2023-11-29 04:00:00,34.4583333333333,54.1416666666667,63.5583333333333,0.9,3.04166666666667,4.74166666666667
2023-11-29 05:00:00,34.4666666666667,54.175,63.2583333333333,0.9,3.06666666666667,4.73333333333333
2023-11-29 06:00:00,34.5,54.1916666666667,63.35,0.9,3.025,4.74166666666667
2023-11-29 07:00:00,34.4333333333333,54.1833333333333,62.8666666666667,0.9,3.08333333333333,4.725
2023-11-29 08:00:00,34.4333333333333,54.1583333333333,62.9916666666667,0.9,3.075,4.71666666666667
2023-11-29 09:00:00,34.4,54.1416666666667,62.8166666666667,0.9,3.06666666666667,4.7
2023-11-29 10:00:00,34.3833333333333,54.1333333333333,62.6416666666667,0.9,3.09166666666667,4.71666666666667
2023-11-29 11:00:00,34.4166666666667,54.1666666666667,62.4916666666667,0.9,3.08333333333333,4.71666666666667
2023-11-29 12:00:00,34.3583333333333,54.1333333333333,62.4,0.9,3.075,4.7
2023-11-29 13:00:00,34.3666666666667,54.15,61.5416666666667,0.908333333333333,3.09166666666667,4.7
2023-11-29 14:00:00,34.4,54.1583333333333,61.65,0.916666666666667,3.1,4.7
2023-11-29 15:00:00,34.3166666666667,54.1416666666667,61.2583333333333,0.9,3.1,4.7
2023-11-29 16:00:00,34.3333333333333,54.15,60.6,0.9,3.1,4.69166666666667
2023-11-29 17:00:00,34.3,54.15,60.85,0.908333333333333,3.1,4.7
2023-11-29 18:00:00,34.2583333333333,54.1083333333333,60.8333333333333,0.908333333333333,3.1,4.7
2023-11-29 19:00:00,34.25,54.1083333333333,60.175,0.9,3.1,4.69166666666667
2023-11-29 20:00:00,34.2333333333333,54.15,60.2666666666667,0.9,3.1,4.69166666666667
2023-11-29 21:00:00,34.1833333333333,54.1166666666667,59.6666666666667,0.9,3.1,4.65
2023-11-29 22:00:00,34.2416666666667,54.1166666666667,59.5416666666667,0.9,3.1,4.675
2023-11-29 23:00:00,34.2333333333333,54.125,59.0083333333333,0.9,3.1,4.63333333333333
2023-11-30,34.1833333333333,54.1,58.3166666666667,0.9,3.1,4.625
2023-11-30 01:00:00,34.2083333333333,54.1,58.3333333333333,0.9,3.1,4.6
2023-11-30 02:00:00,34.1833333333333,54.1166666666667,57.6333333333333,0.908333333333333,3.1,4.6
2023-11-30 03:00:00,34.1583333333333,54.125,57.4,0.9,3.1,4.6
2023-11-30 04:00:00,34.15,54.15,56.9916666666667,0.9,3.09166666666667,4.6
2023-11-30 05:00:00,34.05,54.0833333333333,56.8416666666667,0.9,3.1,4.6
2023-11-30 06:00:00,34.0916666666667,54.1333333333333,56.325,0.9,3.1,4.6
2023-11-30 07:00:00,34.0833333333333,54.1,55.8916666666667,0.9,3.1,4.6
2023-11-30 08:00:00,34.1,54.1,54.75,0.9,3.1,4.6
2023-11-30 09:00:00,34.1,54.1166666666667,54.95,0.9,3.1,4.6
2023-11-30 10:00:00,34.0833333333333,54.0583333333333,54.7583333333333,0.9,3.1,4.56666666666667
2023-11-30 11:00:00,34.0166666666667,54.0833333333333,54.575,0.9,3.1,4.55
2023-11-30 12:00:00,34.0083333333333,54.0333333333333,54.7,0.9,3.1,4.5
2023-11-30 13:00:00,34.0916666666667,54.0916666666667,54.3333333333333,0.9,3.1,4.5
2023-11-30 14:00:00,34.025,54.0833333333333,54.3416666666667,0.9,3.1,4.5
2023-11-30 15:00:00,34.05,54.0416666666667,54.5916666666667,0.9,3.1,4.5
2023-11-30 16:00:00,34.025,54.0333333333333,54.175,0.9,3.1,4.5
2023-11-30 17:00:00,33.9833333333333,54.0583333333333,53.825,0.9,3.1,4.5
2023-11-30 18:00:00,34,54.0416666666667,53.8833333333333,0.9,3.08333333333333,4.5
2023-11-30 19:00:00,34.0166666666667,54.0416666666667,54.0166666666667,0.9,3.075,4.5
2023-11-30 20:00:00,33.9583333333333,54.0083333333333,52.9166666666667,0.9,3.08333333333333,4.5
2023-11-30 21:00:00,33.95,54.0583333333333,53.5416666666667,0.9,3.08333333333333,4.5
2023-11-30 22:00:00,33.9916666666667,54.0083333333333,53.2083333333333,0.9,3.06666666666667,4.5
2023-11-30 23:00:00,33.925,54.0166666666667,52.6083333333333,0.9,3.06666666666667,4.5
2023-12-01,33.9666666666667,54.0333333333333,52.325,0.9,3.08333333333333,4.48333333333333
2023-12-01 01:00:00,33.9,54.0083333333333,52.3333333333333,0.9,3.04166666666667,4.44166666666667
2023-12-01 02:00:00,33.8916666666667,54.025,52.3916666666667,0.9,3.03333333333333,4.46666666666667
2023-12-01 03:00:00,33.9083333333333,53.9916666666667,51.8916666666667,0.9,3.025,4.41666666666667
2023-12-01 04:00:00,33.8416666666667,53.9916666666667,51.1666666666667,0.9,3,4.4
2023-12-01 05:00:00,33.9416666666667,54,51.0833333333333,0.9,3.00833333333333,4.4
2023-12-01 06:00:00,33.875,53.9833333333333,50.9833333333333,0.9,3,4.4
2023-12-01 07:00:00,33.8916666666667,53.9583333333333,50.7833333333333,0.9,3,4.4
2023-12-01 08:00:00,33.7833333333333,53.975,50.4916666666667,0.9,3,4.4
2023-12-01 09:00:00,33.8666666666667,53.9583333333333,50.3166666666667,0.9,3,4.4
2023-12-01 10:00:00,33.8,53.9583333333333,50.575,0.9,3,4.4
2023-12-01 11:00:00,33.8333333333333,53.975,49.975,0.9,3,4.4
2023-12-01 12:00:00,33.875,53.975,49.9,0.9,3,4.4
2023-12-01 13:00:00,33.875,54,49.425,0.9,3,4.4
2023-12-01 14:00:00,33.8166666666667,53.975,49.225,0.9,3,4.4
2023-12-01 15:00:00,33.775,53.925,49.15,0.9,3,4.4
2023-12-01 16:00:00,33.8,53.9,49.1416666666667,0.9,3,4.4
2023-12-01 17:00:00,33.7666666666667,53.9166666666667,48.6166666666667,0.9,3,4.36666666666667
2023-12-01 18:00:00,33.8416666666667,53.9416666666667,48.9,0.9,3,4.34166666666667
2023-12-01 19:00:00,33.7833333333333,53.925,48.825,0.9,3,4.34166666666667
2023-12-01 20:00:00,33.8666666666667,53.9,49.7916666666667,0.9,3,4.33333333333333
2023-12-01 21:00:00,33.8333333333333,53.9416666666667,51.4333333333333,0.908333333333333,3,4.375
2023-12-01 22:00:00,33.95,54,56.15,0.9,3,4.44166666666667
2023-12-01 23:00:00,34.025,54.0166666666667,58.9833333333333,0.9,3,4.5
2023-12-02,34.125,54.125,60.1083333333333,0.9,3,4.5
2023-12-02 01:00:00,34.1583333333333,54.025,60.1916666666667,0.9,3,4.5
2023-12-02 02:00:00,34.2,54.0666666666667,60.3666666666667,0.9,3,4.5
2023-12-02 03:00:00,34.3,54.0833333333333,60.7916666666667,0.9,3,4.5
2023-12-02 04:00:00,34.25,54.0833333333333,60.5416666666667,0.9,3,4.5
2023-12-02 05:00:00,34.3416666666667,54.0666666666667,60.95,0.9,3,4.5
2023-12-02 06:00:00,34.3666666666667,54.0833333333333,60.9166666666667,0.9,3,4.5
2023-12-02 07:00:00,34.3833333333333,54.0833333333333,61,0.9,3,4.5
2023-12-02 08:00:00,34.3583333333333,54.0916666666667,60.7333333333333,0.9,3,4.5
2023-12-02 09:00:00,34.4,54.1,61.05,0.9,3,4.5
2023-12-02 10:00:00,34.45,54.0666666666667,61.3833333333333,0.9,3,4.46666666666667
2023-12-02 11:00:00,34.4666666666667,54.1083333333333,61.0666666666667,0.9,3,4.44166666666667
2023-12-02 12:00:00,34.45,54.0916666666667,61.5833333333333,0.9,3,4.40833333333333
2023-12-02 13:00:00,34.4416666666667,54.1166666666667,61.925,0.9,3,4.4
2023-12-02 14:00:00,34.5166666666667,54.1333333333333,61.6666666666667,0.9,3,4.4
2023-12-02 15:00:00,34.55,54.1083333333333,61.3416666666667,0.9,3,4.4
2023-12-02 16:00:00,34.5833333333333,54.1416666666667,61.65,0.9,3,4.4
2023-12-02 17:00:00,34.575,54.1666666666667,62,0.9,3,4.4
2023-12-02 18:00:00,34.6083333333333,54.1416666666667,62.225,0.9,3,4.4
2023-12-02 19:00:00,34.6333333333333,54.125,62.45,0.9,3,4.4
